title,image_url,ingredients,nutrition_kcal,portions,rating,source_url,source_website,total_time,diet,keywords
"Fish & Chips","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2012/7/Fish--Chips-501247007a813.jpg","[{""amount"":""2"",""name"":""Ei"",""unit"":""""},{""amount"":""200"",""name"":""Mehl"",""unit"":""g""},{""amount"":""200"",""name"":""Bier"",""unit"":""ml""},{""amount"":""6"",""name"":""Milch"",""unit"":""EL""},{""amount"":""etwas"",""name"":""Salz"",""unit"":""""},{""amount"":""1"",""name"":""Kabeljaufilet"",""unit"":""kg""},{""amount"":""etwas"",""name"":""Zitronensaft"",""unit"":""""},{""amount"":""etwas"",""name"":""Pflanzenöl"",""unit"":""""},{""amount"":""1"",""name"":""Pommes Frites"",""unit"":""kg""}]","{""kcal"":685}",4,"{""ratingCount"":4,""ratingValue"":5}","https://www.daskochrezept.de/rezepte/fish-chips-0","daskochrezept.de",2100,"[]","[]"
"Pulled Fish, Topinambur und Gurkensalat","https://image.brigitte.de/11508320/t/Uq/v3/w1440/r1/-/pulled-fish-topinambur-und-gurkensalat.jpg","[{""amount"":""2"",""name"":""Heringsfilet"",""unit"":""""},{""amount"":""1"",""name"":""Bio-Zitrone"",""unit"":""""},{""amount"":""2"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""0,5"",""name"":""Paprikapulver edelsüß"",""unit"":""TL""},{""amount"":""2"",""name"":""Messersp. Kardamom"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""2"",""name"":""Senfkörner"",""unit"":""TL""},{""amount"":""150"",""name"":""Topinambur"",""unit"":""Gramm""},{""amount"":""120"",""name"":""Kartoffel"",""unit"":""Gramm""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""3"",""name"":""Naturjoghurt"",""unit"":""EL""},{""amount"":""1"",""name"":""Frischkäse"",""unit"":""EL""},{""amount"":""1"",""name"":""Senf"",""unit"":""TL""},{""amount"":""2"",""name"":""Dillspitzen"",""unit"":""EL""},{""amount"":""100"",""name"":""Salatgurke"",""unit"":""Gramm""}]","{""kcal"":485}",2,"{""ratingCount"":8,""ratingValue"":4.4}","https://www.brigitte.de/rezepte/diaet-rezepte/pulled-fish--topinambur-und-gurkensalat-11508294.html","brigitte.de",2400,"[]","[]"
"Fish & Chips - Gebackener Fisch mit Kartoffelspalten","https://image.brigitte.de/11566728/t/PR/v3/w1440/r1/-/fish-and-chips-gebackener-fisch-kartoffelspalten.jpg","[{""amount"":""100"",""name"":""Mehl"",""unit"":""Gramm""},{""amount"":""1"",""name"":""Ei"",""unit"":""""},{""amount"":""3"",""name"":""Bier"",""unit"":""EL""},{""amount"":""0,5"",""name"":""Salz"",""unit"":""TL""},{""amount"":""5"",""name"":""Mineralwasser"",""unit"":""EL""},{""amount"":""5"",""name"":""Milch"",""unit"":""EL""},{""amount"":""1"",""name"":""Fischfilet"",""unit"":""Kilogramm""},{""amount"":""1"",""name"":""Zitrone"",""unit"":""""},{""amount"":""1"",""name"":""Kartoffel"",""unit"":""Kilogramm""},{""amount"":""1"",""name"":""Pflanzenöl"",""unit"":""Liter""},{""amount"":"""",""name"":""Salz"",""unit"":""TL""}]","{""kcal"":635}",4,"{""ratingCount"":2,""ratingValue"":5}","https://www.brigitte.de/rezepte/fish---chips---gebackener-fisch-mit-kartoffelspalten-10528790.html","brigitte.de",2400,"[]","[]"
"Fischstäbchen-Sandwich ""Fish-Finger-Sandwich""","https://images.lecker.de/,id=61f5582c,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""Bio Zitrone"",""unit"":""""},{""amount"":""1"",""name"":""Petersilie"",""unit"":""Bund""},{""amount"":""6"",""name"":""Salat Mayonnaise"",""unit"":""EL""},{""amount"":""1"",""name"":""Honig"",""unit"":""EL""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""750"",""name"":""Seelachsfilet"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""3"",""name"":""Eier (Größe M)"",""unit"":""""},{""amount"":""4"",""name"":""Mehl"",""unit"":""EL""},{""amount"":""100"",""name"":""Paniermehl"",""unit"":""g""},{""amount"":""60"",""name"":""Butterschmalz"",""unit"":""g""},{""amount"":""4"",""name"":""Butter"",""unit"":""EL""},{""amount"":""8"",""name"":""Sandwichtoast"",""unit"":""Scheiben""}]","{""kcal"":870}",4,"{""ratingCount"":3,""ratingValue"":4.7}","https://www.lecker.de/fischstaebchen-sandwich-fish-finger-sandwich-73909.html","lecker.de",2400,"[]","[""Snack"",""Fischgericht""]"
"Leichte Fish & Chips","https://images.lecker.de/,id=7f3f1472,b=lecker,w=610,cg=c.jpg","[{""amount"":""750"",""name"":""Kartoffeln"",""unit"":""g""},{""amount"":""2"",""name"":""Salz"",""unit"":""TL""},{""amount"":""1"",""name"":""Edelsüß-Paprika"",""unit"":""TL""},{""amount"":""660"",""name"":""Seelachsfilet"",""unit"":""g""},{""amount"":""2"",""name"":""Eier"",""unit"":""""},{""amount"":""100"",""name"":""Mehl"",""unit"":""g""},{""amount"":""125"",""name"":""Salatcreme mit 40% fettarmem Joghurt"",""unit"":""g""},{""amount"":""75"",""name"":""fettarmer Joghurt"",""unit"":""g""},{""amount"":""1/2"",""name"":""kleine Zwiebel"",""unit"":""""},{""amount"":""1/4"",""name"":""rote Paprikaschote"",""unit"":""""},{""amount"":""1"",""name"":""Gewürzgurke"",""unit"":""""},{""amount"":""2"",""name"":""Öl"",""unit"":""EL""},{""amount"":"""",""name"":""Backpapier"",""unit"":""""}]","{""kcal"":470}",4,"{""ratingCount"":3,""ratingValue"":4.7}","https://www.lecker.de/leichte-fish-chips-39890.html","lecker.de",2400,"[]","[""Fisch""]"
"Pickled Fish (eingelegter Fisch, traditionelle Vorspeise)","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2010/3/Pickled-Fish-eingelegter-Fisch-traditionelle-Vorspeise-4bb0caece55fb.jpg","[{""amount"":""500"",""name"":""Kabeljau (500 g Fischfilet (vorzugsweise Kabeljau))"",""unit"":""g""},{""amount"":""25"",""name"":""Zitronensaft"",""unit"":""ml""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""25"",""name"":""Sonnenblumenöl"",""unit"":""ml""},{""amount"":""1"",""name"":""( 1  Zwiebl"",""unit"":""große""},{""amount"":"""",""name"":""in feine Streifen geschnitten )"",""unit"":""""},{""amount"":""1"",""name"":""Knoblauchzehe"",""unit"":""Scheibe""},{""amount"":"""",""name"":""Chilischote (rot"",""unit"":""""},{""amount"":"""",""name"":""gehackt"",""unit"":""""},{""amount"":"""",""name"":""fein) (0.50  rote Chilischote"",""unit"":""""},{""amount"":"""",""name"":""Kerne entfernen und fein gehackt)"",""unit"":""""},{""amount"":"""",""name"":""Zitrone (gehackt"",""unit"":""""},{""amount"":"""",""name"":""abgerieben) (abgeriebene Schale einer halebn Zitrone"",""unit"":""""},{""amount"":"""",""name"":""gehackt)"",""unit"":""""},{""amount"":""125"",""name"":""Weißweinessig"",""unit"":""ml""},{""amount"":""125"",""name"":""Wasser"",""unit"":""ml""},{""amount"":""1"",""name"":""Koriander (gemahlen)"",""unit"":""TL""},{""amount"":""1"",""name"":""Kreuzkümmel"",""unit"":""TL""},{""amount"":""0.5"",""name"":""( 0.50 TL Gelbwurz )"",""unit"":""TL""},{""amount"":""0.5"",""name"":""Zimt"",""unit"":""Prise""},{""amount"":""0.5"",""name"":""Muskat"",""unit"":""Prise""},{""amount"":""1"",""name"":""Nelke"",""unit"":""""},{""amount"":""2"",""name"":""Pimentkorn"",""unit"":""""},{""amount"":""50"",""name"":""Zucker"",""unit"":""g""},{""amount"":""25"",""name"":""Aprikosenmarmelade"",""unit"":""g""},{""amount"":"""",""name"":""( 3  Zitronenblätter )"",""unit"":""""},{""amount"":""1"",""name"":""( 1  Lorbeerblatt )"",""unit"":""""},{""amount"":"""",""name"":""Korianderblatt (ein paar Korianderblätter)"",""unit"":""""},{""amount"":""1"",""name"":""Weißbrot"",""unit"":""""}]","{}",4,"{""ratingCount"":1,""ratingValue"":5}","https://www.daskochrezept.de/rezepte/pickled-fish-eingelegter-fisch-traditionelle-vorspeise","daskochrezept.de",,"[]","[]"
"Fish & Crisps auf gebratenen Dillgurken","https://images.lecker.de/,id=22ecf700,b=lecker,w=610,cg=c.jpg","[{""amount"":""800"",""name"":""kleine Kartoffeln"",""unit"":""g""},{""amount"":""1/2"",""name"":""schwarze Oliven (z. B. Kalamata)"",""unit"":""Glas (à 330 g)""},{""amount"":""1"",""name"":""Kapern (Glas)"",""unit"":""EL""},{""amount"":""3-4"",""name"":""Malt-Vinegar (Malzessig)"",""unit"":""EL""},{""amount"":""1"",""name"":""grobkörniger Senf"",""unit"":""EL""},{""amount"":"""",""name"":""Salz, Pfeffer, Zucker"",""unit"":""""},{""amount"":""3"",""name"":""Öl"",""unit"":""EL""},{""amount"":""1"",""name"":""Salatgurke"",""unit"":""""},{""amount"":""1/2"",""name"":""Dill"",""unit"":""Bund""},{""amount"":""2-3"",""name"":""Mehl"",""unit"":""EL""},{""amount"":""800"",""name"":""Kabeljaufilet"",""unit"":""g""},{""amount"":""2-3"",""name"":""Butter"",""unit"":""EL""},{""amount"":""1"",""name"":""Salt & Vinegar-Kartoffelchips"",""unit"":""kleine Tüte (à 40 g)""},{""amount"":"""",""name"":""evtl. Zitronenspalten zum Anrichten"",""unit"":""""}]","{""kcal"":550}",4,"{""ratingCount"":1,""ratingValue"":5}","https://www.lecker.de/fish-crisps-auf-gebratenen-dillgurken-74546.html","lecker.de",7200,"[]","[""Abendbrot"",""Mittag"",""würzig"",""herzhaft"",""Sonstiges"",""Fisch & Meeresfrüchte"",""ganz einfach""]"
"Crunch-Wrap „Fish and Chips“","https://images.lecker.de/,id=4294cef0,b=lecker,w=610,cg=c.jpg","[{""amount"":""4"",""name"":""Petersilie"",""unit"":""Stiel/e""},{""amount"":""1"",""name"":""Schalotte"",""unit"":""""},{""amount"":""3"",""name"":""Zitronensaft"",""unit"":""EL""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""},{""amount"":""3"",""name"":""Olivenöl"",""unit"":""EL + etwas""},{""amount"":""40"",""name"":""Rucola"",""unit"":""g""},{""amount"":""1/4"",""name"":""Salatgurke"",""unit"":""""},{""amount"":""1/2"",""name"":""Röstpaprika"",""unit"":""Glas (à 370 ml)""},{""amount"":""200"",""name"":""geräuchertes Makrelenfilet"",""unit"":""g""},{""amount"":""5"",""name"":""Tortillawraps (25 cm Ø)"",""unit"":""""},{""amount"":""4"",""name"":""Salatmayonnaise"",""unit"":""EL""},{""amount"":""30"",""name"":""Riffelchips"",""unit"":""g""}]","{""kcal"":700}",4,"{""ratingCount"":1,""ratingValue"":5}","https://www.lecker.de/crunch-wrap-fish-and-chips-74827.html","lecker.de",2400,"[]","[""Sonstiges"",""herzhaft"",""frisch"",""würzig"",""Fisch & Meeresfrüchte"",""einfach""]"
"Fish &#039;n&#039; Chips mit Erbsenpüree","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2010/3/Fish-n-Chips-mit-Erbsenpueree-4bb0da4f7ddb1.jpg","[{""amount"":""150"",""name"":""Mehl"",""unit"":""g""},{""amount"":""1"",""name"":""Backpulver"",""unit"":""TL""},{""amount"":""0.5"",""name"":""Salz"",""unit"":""TL""},{""amount"":""250"",""name"":""Wasser"",""unit"":""ml""},{""amount"":""1"",""name"":""Ei"",""unit"":""Stk.""},{""amount"":""600"",""name"":""Kartoffel"",""unit"":""g""},{""amount"":""etwas"",""name"":""Fett"",""unit"":""""},{""amount"":""400"",""name"":""Kabeljaufilet (oder Seelachsfilet)"",""unit"":""g""},{""amount"":""300"",""name"":""Erbse"",""unit"":""g""},{""amount"":""100"",""name"":""Sahne"",""unit"":""ml""},{""amount"":""2"",""name"":""Zucker"",""unit"":""EL""},{""amount"":""etwas"",""name"":""Salz"",""unit"":""""},{""amount"":""etwas"",""name"":""Pfeffer"",""unit"":""""}]","{}",4,"{""ratingCount"":3,""ratingValue"":4}","https://www.daskochrezept.de/rezepte/fish-n-chips-mit-erbsenpueree","daskochrezept.de",2100,"[]","[]"
"Fish & Chips vom Blech Rezept","https://image.essen-und-trinken.de/11850356/t/Rq/v8/w1440/r1/-/fishchipsvomblech-392b7d2d638dac60d7b66cdedd70fb2f-fishandchips-jpg--18008-.jpg","[{""amount"":""800"",""name"":""Kartoffel"",""unit"":""g""},{""amount"":""3"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":""1"",""name"":""Paprikapulver"",""unit"":""El""},{""amount"":""60"",""name"":""Butter"",""unit"":""g""},{""amount"":""120"",""name"":""Semmelbrösel"",""unit"":""g""},{""amount"":""500"",""name"":""Rotbarschfilet"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""2"",""name"":""Zitronensaft"",""unit"":""El""},{""amount"":""2"",""name"":""Ei"",""unit"":""""},{""amount"":""1"",""name"":""Schlagsahne"",""unit"":""El""},{""amount"":""50"",""name"":""Mehl"",""unit"":""g""},{""amount"":""100"",""name"":""Salatmayonnaise"",""unit"":""g""},{""amount"":""100"",""name"":""Sahnejogurt"",""unit"":""g""},{""amount"":""1"",""name"":""Weißweinessig"",""unit"":""El""},{""amount"":""0.5"",""name"":""Schnittlauch"",""unit"":""Bund""},{""amount"":""2"",""name"":""Zitrone"",""unit"":""""}]","{""kcal"":785}",4,"{""ratingCount"":5,""ratingValue"":3.8}","https://www.essen-und-trinken.de/rezepte/48823-rzpt-fish-chips-vom-blech","essen-und-trinken.de",2700,"[]","[]"
"Fish and Chips mit Orange Rezept","https://image.essen-und-trinken.de/11842886/t/6V/v9/w1440/r1/-/fishandchipsmitorange-98c4b88a8ded487d0f78b75406eaeda9-et2004080451-jpg--14128-.jpg","[{""amount"":""600"",""name"":""festkochende Kartoffel"",""unit"":""g""},{""amount"":""1"",""name"":""Fenchelknolle"",""unit"":""""},{""amount"":""150"",""name"":""Staudensellerie"",""unit"":""g""},{""amount"":""100"",""name"":""Zwiebel"",""unit"":""g""},{""amount"":""1"",""name"":""Bio-Orange"",""unit"":""""},{""amount"":""100"",""name"":""trockener Wermut"",""unit"":""ml""},{""amount"":""8"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":""1"",""name"":""Szechuanpfeffer"",""unit"":""Tl""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""1"",""name"":""Bio-Limette"",""unit"":""""},{""amount"":""2"",""name"":""Rosmarin"",""unit"":""Zweige""},{""amount"":""2"",""name"":""Doraden (à 450 g, küchenfertig)"",""unit"":""""},{""amount"":""120"",""name"":""Kirschtomate"",""unit"":""g""},{""amount"":"""",""name"":""Meersalz"",""unit"":""""}]","{""kcal"":836}",2,"{""ratingCount"":5,""ratingValue"":3.8}","https://www.essen-und-trinken.de/rezepte/34861-rzpt-fish-and-chips-mit-orange","essen-und-trinken.de",2700,"[]","[]"
"Pulled Fish Burger","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/Pulled-Fish-Burger-img3509.jpg","[{""amount"":""1"",""name"":""Fenchelsaat"",""unit"":""TL""},{""amount"":""1"",""name"":""Senfkorn"",""unit"":""TL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""10"",""name"":""Öl"",""unit"":""EL""},{""amount"":""100"",""name"":""Estragonsenf"",""unit"":""g""},{""amount"":""50"",""name"":""Zucker"",""unit"":""g""},{""amount"":""5"",""name"":""Weißweinessig"",""unit"":""EL""},{""amount"":""500"",""name"":""Lachsfilet"",""unit"":""g""},{""amount"":""4"",""name"":""Burgerbrötchen"",""unit"":""Stk.""},{""amount"":""0.5"",""name"":""Gurke"",""unit"":""""},{""amount"":""4"",""name"":""Blatt Römersalat"",""unit"":""""}]","{}",4,"{""ratingCount"":5,""ratingValue"":3.8}","https://www.daskochrezept.de/rezepte/pulled-fish-burger","daskochrezept.de",2100,"[]","[]"
"Cajun Blackened Fish Rezept","https://image.essen-und-trinken.de/11942066/t/6w/v10/w1440/r1/-/cajun-blackened-fish-jpg--59734-.jpg","[{""amount"":""25"",""name"":""Thymian"",""unit"":""Stiele""},{""amount"":""15"",""name"":""Oregano"",""unit"":""Stiele""},{""amount"":""4"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""2"",""name"":""Paprikapulver"",""unit"":""El""},{""amount"":""0.5"",""name"":""Cayennepfeffer"",""unit"":""Tl""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""schwarzer Pfeffer"",""unit"":""""},{""amount"":""4"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":""2"",""name"":""Zitronensaft"",""unit"":""El""},{""amount"":""600"",""name"":""Zanderfilet"",""unit"":""g""}]","{""kcal"":247}",4,"{""ratingCount"":7,""ratingValue"":3.6}","https://www.essen-und-trinken.de/rezepte/84852-rzpt-cajun-blackened-fish","essen-und-trinken.de",2400,"[]","[]"
"Fish-Cubes Rezept","https://image.essen-und-trinken.de/11839400/t/nl/v9/w1440/r1/-/fish-cubes-ea221dbad19d6783855eb1a07eb606e9-fjt2007020661-jpg--12328-.jpg","[{""amount"":""1"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""2"",""name"":""Petersilie"",""unit"":""El""},{""amount"":""1"",""name"":""Bio-Zitronenschale"",""unit"":""Tl""},{""amount"":""2"",""name"":""scharfes Currypulver"",""unit"":""Tl""},{""amount"":""1"",""name"":""Salz"",""unit"":""Prise""},{""amount"":""350"",""name"":""Rotbarschfilet"",""unit"":""g""},{""amount"":""1"",""name"":""Eiweiß"",""unit"":""""},{""amount"":""1"",""name"":""Speisestärke (gehäuft)"",""unit"":""Tl""},{""amount"":""3"",""name"":""Butterschmalz"",""unit"":""El""}]","{""kcal"":420}",2,"{""ratingCount"":1,""ratingValue"":4}","https://www.essen-und-trinken.de/rezepte/32624-rzpt-fish-cubes","essen-und-trinken.de",1500,"[]","[]"
"Fish and Chips mit Schollenfilet und Remoulade","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/2018-04/fishandchips193opi.jpg","[{""amount"":""160"",""name"":""Mehl (gesiebt)"",""unit"":""g""},{""amount"":""1"",""name"":""Backpulver"",""unit"":""TL""},{""amount"":""1"",""name"":""Eigelb"",""unit"":""""},{""amount"":""200"",""name"":""Bier"",""unit"":""ml""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""150"",""name"":""Mayonnaise"",""unit"":""g""},{""amount"":""1"",""name"":""Schalotte (fein geschnitten)"",""unit"":""""},{""amount"":""1"",""name"":""Kaper"",""unit"":""EL""},{""amount"":""2"",""name"":""Gewürzgurke (fein geschnitten)"",""unit"":""EL""},{""amount"":""6"",""name"":""Petersilie (fein geschnitten)"",""unit"":""Stängel""},{""amount"":"""",""name"":""( 1 Ei"",""unit"":""""},{""amount"":"""",""name"":""hartgekocht und geschält )"",""unit"":""""},{""amount"":"""",""name"":""Tabasco"",""unit"":""""},{""amount"":""800"",""name"":""Kartoffel (mehlig kochend)"",""unit"":""g""},{""amount"":"""",""name"":""Erdnussöl"",""unit"":""""},{""amount"":""600"",""name"":""Schollenfilet"",""unit"":""g""},{""amount"":"""",""name"":""Mehl"",""unit"":""""},{""amount"":""2"",""name"":""Zitrone (in Spalten)"",""unit"":""""}]","{}",4,"{""ratingCount"":2,""ratingValue"":3.5}","https://www.daskochrezept.de/rezepte/fish-and-chips-mit-schollenfilet-und-remoulade","daskochrezept.de",3000,"[]","[]"
"FISH 'N' CHIPS* Rezept","https://image.essen-und-trinken.de/11856310/t/9U/v8/w1440/r1/-/fish-n-chips-95295b6a07a169343726559d3a7f6ff9-auf-die-hand-kantine-neun-fish-jpg--21416-.jpg","[{""amount"":""50"",""name"":""Sojadrink (ungesüßt)"",""unit"":""ml""},{""amount"":""2"",""name"":""scharfer Senf"",""unit"":""Tl""},{""amount"":""90"",""name"":""Pflanzenöl"",""unit"":""ml""},{""amount"":""100"",""name"":""Magerquark"",""unit"":""g""},{""amount"":""100"",""name"":""Spreewaldgurke"",""unit"":""g""},{""amount"":""1"",""name"":""Ei, hartgekocht"",""unit"":""""},{""amount"":""1"",""name"":""Dill"",""unit"":""Bund""},{""amount"":""1"",""name"":""Honig"",""unit"":""Tl""},{""amount"":""1"",""name"":""Apfelessig"",""unit"":""""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""0.5"",""name"":""Ciabatta"",""unit"":""""},{""amount"":"""",""name"":""Olivenöl"",""unit"":""""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":"""",""name"":""Fisch im Bierteig"",""unit"":""""},{""amount"":""1"",""name"":""Ei"",""unit"":""ml""},{""amount"":""100"",""name"":""Bier"",""unit"":""g""},{""amount"":""100"",""name"":""Mehl Typ 405"",""unit"":""""},{""amount"":"""",""name"":""Salz"",""unit"":""ml""},{""amount"":""500"",""name"":""Öl"",""unit"":""ml""},{""amount"":""500"",""name"":""Welsfilet (ohne Gräten, küchenfertig)"",""unit"":""g""}]","{""kcal"":0}",4,"{""ratingCount"":3,""ratingValue"":3}","https://www.essen-und-trinken.de/rezepte/60032-rzpt-fish-n-chips","essen-und-trinken.de",2400,"[]","[]"
"Fish-Pie „Shepherd’s Style“","https://images.lecker.de/,id=e981913a,b=lecker,w=610,cg=c.jpg","[{""amount"":""2"",""name"":""Eier (Gr. M)"",""unit"":""""},{""amount"":""1"",""name"":""Porree"",""unit"":""Stange/n""},{""amount"":""60"",""name"":""Butter"",""unit"":""g""},{""amount"":""50"",""name"":""Butter"",""unit"":""g""},{""amount"":""20"",""name"":""Butter"",""unit"":""g""},{""amount"":""40"",""name"":""Mehl"",""unit"":""g""},{""amount"":""250"",""name"":""trockener Weißwein"",""unit"":""ml""},{""amount"":""1"",""name"":""glatte Petersilie"",""unit"":""Bund""},{""amount"":""6"",""name"":""Estragon"",""unit"":""Stiel/e""},{""amount"":""5"",""name"":""Schlagsahne"",""unit"":""EL""},{""amount"":""5"",""name"":""Schlagsahne"",""unit"":""EL""},{""amount"":""2"",""name"":""Dijonsenf"",""unit"":""TL""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""},{""amount"":""800"",""name"":""Kartoffeln"",""unit"":""g""},{""amount"":""650"",""name"":""Fischfilet (z. B. Kabeljau)"",""unit"":""g""},{""amount"":""50"",""name"":""Parmesan (Stück)"",""unit"":""g""},{""amount"":"""",""name"":""Spritzbeutel mit großer Lochtülle"",""unit"":""""}]","{""kcal"":650}",4,"{""ratingCount"":2,""ratingValue"":3}","https://www.lecker.de/fish-pie-shepherds-style-75256.html","lecker.de",5400,"[]","[""Sonstiges"",""würzig"",""herzhaft"",""Fisch & Meeresfrüchte"",""Ofengerichte"",""ganz einfach""]"
